time,body,x,y,z,vx,vy,vz,ax,ay,az,distance_from_earth,distance_from_moon,speed,mission_phase,event_flag
330420,spacecraft,164823.9103,280531.0894,487.2489,0.802813,1.275414,-0.015453,-1.046e-05,-1.662e-05,2e-07,325368.7923,81587.5428,1.507126,Cruise,
330480,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
330480,moon,244821.1411,296354.3058,0.0,-0.789432,0.652157,0.0,-1.74e-06,-2.1e-06,0.0,384399.8773,0.0,1.023969,Cruise,
330480,spacecraft,164872.0615,280607.5863,486.3221,0.802185,1.274416,-0.015441,-1.047e-05,-1.663e-05,2e-07,325459.1382,81486.6031,1.505947,Cruise,
330540,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
330540,moon,244773.772,296393.4315,0.0,-0.789536,0.652031,0.0,-1.74e-06,-2.1e-06,0.0,384399.8773,0.0,1.023969,Cruise,
330540,spacecraft,164920.175,280684.0233,485.396,0.801556,1.273418,-0.015429,-1.048e-05,-1.664e-05,2e-07,325549.4135,81385.7083,1.504767,Cruise,
330600,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
330600,moon,244726.3967,296432.5496,0.0,-0.78964,0.651905,0.0,-1.74e-06,-2.1e-06,0.0,384399.8773,0.0,1.023969,Cruise,
330600,spacecraft,164968.2507,280760.4003,484.4706,0.800928,1.272419,-0.015417,-1.048e-05,-1.665e-05,2e-07,325639.6181,81284.8587,1.503587,Cruise,
330660,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
330660,moon,244679.0152,296471.6601,0.0,-0.789745,0.651779,0.0,-1.74e-06,-2.1e-06,0.0,384399.8773,0.0,1.023969,Cruise,
330660,spacecraft,165016.2887,280836.7175,483.5459,0.800298,1.27142,-0.015405,-1.049e-05,-1.666e-05,2e-07,325729.7518,81184.0541,1.502406,Cruise,
330720,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
330720,moon,244631.6274,296510.763,0.0,-0.789849,0.651653,0.0,-1.74e-06,-2.1e-06,0.0,384399.8773,0.0,1.023969,Cruise,
330720,spacecraft,165064.289,280912.9746,482.622,0.799669,1.270419,-0.015392,-1.05e-05,-1.668e-05,2e-07,325819.8148,81083.2944,1.501224,Cruise,
330780,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
330780,moon,244584.2333,296549.8584,0.0,-0.789953,0.651526,0.0,-1.74e-06,-2.1e-06,0.0,384399.8773,0.0,1.023969,Cruise,
330780,spacecraft,165112.2514,280989.1717,481.6988,0.799039,1.269419,-0.01538,-1.05e-05,-1.669e-05,2e-07,325909.8068,80982.58,1.500041,Cruise,
330840,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
330840,moon,244536.833,296588.9462,0.0,-0.790057,0.6514,0.0,-1.74e-06,-2.1e-06,0.0,384399.8773,0.0,1.023969,Cruise,
330840,spacecraft,165160.1761,281065.3087,480.7763,0.798409,1.268417,-0.015368,-1.051e-05,-1.67e-05,2e-07,325999.728,80881.9106,1.498858,Cruise,
330900,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
330900,moon,244489.4265,296628.0264,0.0,-0.790161,0.651274,0.0,-1.73e-06,-2.1e-06,0.0,384399.8773,0.0,1.023969,Cruise,
330900,spacecraft,165208.0629,281141.3856,479.8546,0.797778,1.267415,-0.015356,-1.052e-05,-1.671e-05,2e-07,326089.5782,80781.2863,1.497673,Cruise,
330960,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
330960,moon,244442.0137,296667.099,0.0,-0.790265,0.651147,0.0,-1.73e-06,-2.11e-06,0.0,384399.8773,0.0,1.023969,Cruise,
330960,spacecraft,165255.9118,281217.4023,478.9335,0.797147,1.266412,-0.015344,-1.052e-05,-1.672e-05,2e-07,326179.3573,80680.7072,1.496488,Cruise,
331020,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
331020,moon,244394.5947,296706.1641,0.0,-0.790369,0.651021,0.0,-1.73e-06,-2.11e-06,0.0,384399.8773,0.0,1.023969,Cruise,
331020,spacecraft,165303.7229,281293.3589,478.0132,0.796515,1.265409,-0.015332,-1.053e-05,-1.673e-05,2e-07,326269.0654,80580.1731,1.495303,Cruise,
331080,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
331080,moon,244347.1694,296745.2216,0.0,-0.790473,0.650895,0.0,-1.73e-06,-2.11e-06,0.0,384399.8773,0.0,1.023969,Cruise,
331080,spacecraft,165351.4961,281369.2553,477.0937,0.795883,1.264405,-0.01532,-1.054e-05,-1.674e-05,2e-07,326358.7025,80479.6844,1.494116,Cruise,
331140,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
331140,moon,244299.7379,296784.2715,0.0,-0.790577,0.650768,0.0,-1.73e-06,-2.11e-06,0.0,384399.8773,0.0,1.023969,Cruise,
331140,spacecraft,165399.2313,281445.0913,476.1749,0.79525,1.2634,-0.015307,-1.054e-05,-1.675e-05,2e-07,326448.2683,80379.2407,1.492929,Cruise,
331200,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
331200,moon,244252.3001,296823.3138,0.0,-0.790681,0.650642,0.0,-1.73e-06,-2.11e-06,0.0,384399.8773,0.0,1.023969,Cruise,
331200,spacecraft,165446.9286,281520.8671,475.2568,0.794618,1.262394,-0.015295,-1.055e-05,-1.676e-05,2e-07,326537.763,80278.8422,1.491741,Cruise,
331260,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
331260,moon,244204.8561,296862.3485,0.0,-0.790785,0.650516,0.0,-1.73e-06,-2.11e-06,0.0,384399.8773,0.0,1.023969,Cruise,
331260,spacecraft,165494.5878,281596.5826,474.3394,0.793984,1.261388,-0.015283,-1.056e-05,-1.677e-05,2e-07,326627.1864,80178.489,1.490552,Cruise,
331320,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
331320,moon,244157.4059,296901.3757,0.0,-0.790889,0.650389,0.0,-1.73e-06,-2.11e-06,0.0,384399.8773,0.0,1.023969,Cruise,
331320,spacecraft,165542.2091,281672.2376,473.4228,0.793351,1.260382,-0.015271,-1.056e-05,-1.678e-05,2e-07,326716.5386,80078.181,1.489363,Cruise,
331380,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
331380,moon,244109.9494,296940.3952,0.0,-0.790993,0.650263,0.0,-1.73e-06,-2.11e-06,0.0,384399.8773,0.0,1.023969,Cruise,
331380,spacecraft,165589.7924,281747.8322,472.5069,0.792717,1.259374,-0.015259,-1.057e-05,-1.679e-05,2e-07,326805.8194,79977.9182,1.488172,Cruise,
331440,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
331440,moon,244062.4867,296979.4072,0.0,-0.791097,0.650136,0.0,-1.73e-06,-2.11e-06,0.0,384399.8773,0.0,1.023969,Cruise,
331440,spacecraft,165637.3376,281823.3664,471.5917,0.792082,1.258366,-0.015246,-1.058e-05,-1.68e-05,2e-07,326895.0288,79877.7008,1.486981,Cruise,
331500,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
331500,moon,244015.0177,297018.4116,0.0,-0.791201,0.65001,0.0,-1.73e-06,-2.11e-06,0.0,384399.8773,0.0,1.023969,Cruise,
331500,spacecraft,165684.8447,281898.8401,470.6772,0.791447,1.257358,-0.015234,-1.058e-05,-1.682e-05,2e-07,326984.1668,79777.5285,1.485789,Cruise,
331560,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
331560,moon,243967.5426,297057.4084,0.0,-0.791305,0.649884,0.0,-1.73e-06,-2.11e-06,0.0,384399.8773,0.0,1.023969,Cruise,
331560,spacecraft,165732.3137,281974.2532,469.7635,0.790812,1.256349,-0.015222,-1.059e-05,-1.683e-05,2e-07,327073.2333,79677.4016,1.484597,Cruise,
331620,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
331620,moon,243920.0611,297096.3976,0.0,-0.791409,0.649757,0.0,-1.73e-06,-2.11e-06,0.0,384399.8773,0.0,1.023969,Cruise,
331620,spacecraft,165779.7446,282049.6058,468.8506,0.790176,1.255339,-0.01521,-1.06e-05,-1.684e-05,2e-07,327162.2284,79577.32,1.483403,Cruise,
331680,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
331680,moon,243872.5735,297135.3792,0.0,-0.791513,0.649631,0.0,-1.73e-06,-2.11e-06,0.0,384399.8773,0.0,1.023969,Cruise,
331680,spacecraft,165827.1373,282124.8978,467.9383,0.78954,1.254328,-0.015197,-1.06e-05,-1.685e-05,2e-07,327251.1518,79477.2837,1.482209,Cruise,
331740,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
331740,moon,243825.0796,297174.3533,0.0,-0.791616,0.649504,0.0,-1.73e-06,-2.11e-06,0.0,384399.8773,0.0,1.023969,Cruise,
331740,spacecraft,165874.4919,282200.1291,467.0268,0.788904,1.253317,-0.015185,-1.061e-05,-1.686e-05,2e-07,327340.0037,79377.2927,1.481014,Cruise,
331800,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
331800,moon,243777.5795,297213.3197,0.0,-0.79172,0.649377,0.0,-1.73e-06,-2.11e-06,0.0,384399.8773,0.0,1.023969,Cruise,
331800,spacecraft,165921.8082,282275.2997,466.1161,0.788267,1.252305,-0.015173,-1.062e-05,-1.687e-05,2e-07,327428.7839,79277.3472,1.479819,Cruise,
331860,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
331860,moon,243730.0732,297252.2786,0.0,-0.791824,0.649251,0.0,-1.73e-06,-2.11e-06,0.0,384399.8773,0.0,1.023969,Cruise,
331860,spacecraft,165969.0863,282350.4095,465.206,0.78763,1.251293,-0.015161,-1.063e-05,-1.688e-05,2e-07,327517.4924,79177.4471,1.478622,Cruise,
331920,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
331920,moon,243682.5607,297291.2298,0.0,-0.791928,0.649124,0.0,-1.73e-06,-2.11e-06,0.0,384399.8773,0.0,1.023969,Cruise,
331920,spacecraft,166016.3262,282425.4586,464.2967,0.786992,1.250279,-0.015148,-1.063e-05,-1.689e-05,2e-07,327606.1291,79077.5922,1.477425,Cruise,
331980,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
331980,moon,243635.0419,297330.1735,0.0,-0.792032,0.648998,0.0,-1.73e-06,-2.11e-06,0.0,384399.8773,0.0,1.023969,Cruise,
331980,spacecraft,166063.5278,282500.4469,463.3882,0.786354,1.249266,-0.015136,-1.064e-05,-1.69e-05,2e-07,327694.6941,78977.7829,1.476227,Cruise,
332040,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
332040,moon,243587.5169,297369.1096,0.0,-0.792135,0.648871,0.0,-1.73e-06,-2.11e-06,0.0,384399.8773,0.0,1.023969,Cruise,
332040,spacecraft,166110.6911,282575.3744,462.4804,0.785715,1.248251,-0.015124,-1.065e-05,-1.691e-05,2e-07,327783.1872,78878.0189,1.475028,Cruise,
332100,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
332100,moon,243539.9856,297408.038,0.0,-0.792239,0.648745,0.0,-1.73e-06,-2.11e-06,0.0,384399.8773,0.0,1.023969,Cruise,
332100,spacecraft,166157.8161,282650.241,461.5733,0.785076,1.247236,-0.015112,-1.065e-05,-1.692e-05,2.1e-07,327871.6084,78778.3005,1.473829,Cruise,
332160,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
332160,moon,243492.4482,297446.9589,0.0,-0.792343,0.648618,0.0,-1.73e-06,-2.11e-06,0.0,384399.8773,0.0,1.023969,Cruise,
332160,spacecraft,166204.9027,282725.0466,460.6669,0.784437,1.24622,-0.015099,-1.066e-05,-1.693e-05,2.1e-07,327959.9577,78678.6274,1.472629,Cruise,
332220,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
332220,moon,243444.9045,297485.8722,0.0,-0.792446,0.648491,0.0,-1.73e-06,-2.11e-06,0.0,384399.8773,0.0,1.023969,Cruise,
332220,spacecraft,166251.951,282799.7913,459.7613,0.783797,1.245204,-0.015087,-1.067e-05,-1.694e-05,2.1e-07,328048.2351,78578.9998,1.471428,Cruise,
332280,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
332280,moon,243397.3547,297524.7779,0.0,-0.79255,0.648365,0.0,-1.73e-06,-2.11e-06,0.0,384399.8773,0.0,1.023969,Cruise,
332280,spacecraft,166298.9608,282874.475,458.8565,0.783157,1.244187,-0.015075,-1.067e-05,-1.696e-05,2.1e-07,328136.4404,78479.4178,1.470226,Cruise,
332340,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
332340,moon,243349.7985,297563.676,0.0,-0.792654,0.648238,0.0,-1.73e-06,-2.11e-06,0.0,384399.8773,0.0,1.023969,Cruise,
332340,spacecraft,166345.9322,282949.0976,457.9523,0.782517,1.243169,-0.015062,-1.068e-05,-1.697e-05,2.1e-07,328224.5736,78379.8812,1.469023,Cruise,
332400,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
332400,moon,243302.2362,297602.5664,0.0,-0.792757,0.648111,0.0,-1.73e-06,-2.11e-06,0.0,384399.8773,0.0,1.023969,Cruise,
332400,spacecraft,166392.8652,283023.6592,457.0489,0.781876,1.242151,-0.01505,-1.069e-05,-1.698e-05,2.1e-07,328312.6348,78280.3902,1.46782,Cruise,
332460,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
332460,moon,243254.6677,297641.4493,0.0,-0.792861,0.647985,0.0,-1.73e-06,-2.11e-06,0.0,384399.8774,0.0,1.023969,Cruise,
332460,spacecraft,166439.7598,283098.1596,456.1463,0.781234,1.241132,-0.015038,-1.069e-05,-1.699e-05,2.1e-07,328400.6237,78180.9447,1.466616,Cruise,
332520,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
332520,moon,243207.0929,297680.3246,0.0,-0.792964,0.647858,0.0,-1.73e-06,-2.11e-06,0.0,384399.8774,0.0,1.023969,Cruise,
332520,spacecraft,166486.6158,283172.5989,455.2444,0.780592,1.240113,-0.015025,-1.07e-05,-1.7e-05,2.1e-07,328488.5405,78081.5447,1.465411,Cruise,
332580,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
332580,moon,243159.512,297719.1923,0.0,-0.793068,0.647731,0.0,-1.73e-06,-2.11e-06,0.0,384399.8774,0.0,1.023969,Cruise,
332580,spacecraft,166533.4333,283246.977,454.3432,0.77995,1.239092,-0.015013,-1.071e-05,-1.701e-05,2.1e-07,328576.385,77982.1904,1.464205,Cruise,
332640,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
332640,moon,243111.9248,297758.0523,0.0,-0.793171,0.647604,0.0,-1.73e-06,-2.11e-06,0.0,384399.8774,0.0,1.023969,Cruise,
332640,spacecraft,166580.2123,283321.2938,453.4428,0.779308,1.238071,-0.015,-1.071e-05,-1.702e-05,2.1e-07,328664.1572,77882.8816,1.462999,Cruise,
332700,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
332700,moon,243064.3314,297796.9048,0.0,-0.793275,0.647478,0.0,-1.72e-06,-2.11e-06,0.0,384399.8774,0.0,1.023969,Cruise,
332700,spacecraft,166626.9527,283395.5494,452.5431,0.778665,1.23705,-0.014988,-1.072e-05,-1.703e-05,2.1e-07,328751.8571,77783.6185,1.461792,Cruise,
332760,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
332760,moon,243016.7318,297835.7496,0.0,-0.793378,0.647351,0.0,-1.72e-06,-2.11e-06,0.0,384399.8774,0.0,1.023969,Cruise,
332760,spacecraft,166673.6545,283469.7437,451.6442,0.778021,1.236028,-0.014976,-1.073e-05,-1.704e-05,2.1e-07,328839.4846,77684.4009,1.460584,Cruise,
332820,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
332820,moon,242969.126,297874.5869,0.0,-0.793482,0.647224,0.0,-1.72e-06,-2.11e-06,0.0,384399.8774,0.0,1.023969,Cruise,
332820,spacecraft,166720.3176,283543.8766,450.746,0.777377,1.235005,-0.014963,-1.073e-05,-1.705e-05,2.1e-07,328927.0397,77585.229,1.459376,Cruise,
332880,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
332880,moon,242921.514,297913.4165,0.0,-0.793585,0.647097,0.0,-1.72e-06,-2.11e-06,0.0,384399.8774,0.0,1.023969,Cruise,
332880,spacecraft,166766.9422,283617.9481,449.8485,0.776733,1.233981,-0.014951,-1.074e-05,-1.706e-05,2.1e-07,329014.5223,77486.1027,1.458166,Cruise,
332940,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
332940,moon,242873.8958,297952.2385,0.0,-0.793689,0.64697,0.0,-1.72e-06,-2.11e-06,0.0,384399.8774,0.0,1.023969,Cruise,
332940,spacecraft,166813.5281,283691.9582,448.9518,0.776089,1.232957,-0.014939,-1.075e-05,-1.707e-05,2.1e-07,329101.9323,77387.0221,1.456956,Cruise,
333000,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
333000,moon,242826.2714,297991.0529,0.0,-0.793792,0.646843,0.0,-1.72e-06,-2.11e-06,0.0,384399.8774,0.0,1.023969,Cruise,
333000,spacecraft,166860.0753,283765.9069,448.0559,0.775444,1.231933,-0.014926,-1.075e-05,-1.708e-05,2.1e-07,329189.2698,77287.9872,1.455745,Cruise,
333060,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
333060,moon,242778.6408,298029.8597,0.0,-0.793895,0.646717,0.0,-1.72e-06,-2.11e-06,0.0,384399.8774,0.0,1.023969,Cruise,
333060,spacecraft,166906.5837,283839.794,447.1606,0.774798,1.230907,-0.014914,-1.076e-05,-1.71e-05,2.1e-07,329276.5347,77188.9979,1.454533,Cruise,
333120,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
333120,moon,242731.004,298068.6589,0.0,-0.793999,0.64659,0.0,-1.72e-06,-2.12e-06,0.0,384399.8773,0.0,1.023969,Cruise,
333120,spacecraft,166953.0535,283913.6196,446.2662,0.774152,1.229881,-0.014901,-1.077e-05,-1.711e-05,2.1e-07,329363.7269,77090.0545,1.453321,Cruise,
333180,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
333180,moon,242683.3609,298107.4505,0.0,-0.794102,0.646463,0.0,-1.72e-06,-2.12e-06,0.0,384399.8773,0.0,1.023969,Cruise,
333180,spacecraft,166999.4845,283987.3836,445.3724,0.773506,1.228855,-0.014889,-1.077e-05,-1.712e-05,2.1e-07,329450.8464,76991.1567,1.452108,Cruise,
333240,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
333240,moon,242635.7117,298146.2344,0.0,-0.794205,0.646336,0.0,-1.72e-06,-2.12e-06,0.0,384399.8773,0.0,1.023969,Cruise,
333240,spacecraft,167045.8767,284061.086,444.4795,0.772859,1.227827,-0.014876,-1.078e-05,-1.713e-05,2.1e-07,329537.8932,76892.3046,1.450894,Cruise,
333300,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
333300,moon,242588.0563,298185.0108,0.0,-0.794309,0.646209,0.0,-1.72e-06,-2.12e-06,0.0,384399.8773,0.0,1.023969,Cruise,
333300,spacecraft,167092.23,284134.7267,443.5872,0.772212,1.226799,-0.014864,-1.079e-05,-1.714e-05,2.1e-07,329624.8671,76793.4984,1.449679,Cruise,
333360,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
333360,moon,242540.3947,298223.7795,0.0,-0.794412,0.646082,0.0,-1.72e-06,-2.12e-06,0.0,384399.8773,0.0,1.023969,Cruise,
333360,spacecraft,167138.5446,284208.3058,442.6958,0.771565,1.225771,-0.014851,-1.079e-05,-1.715e-05,2.1e-07,329711.7683,76694.7379,1.448464,Cruise,
333420,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
333420,moon,242492.7269,298262.5406,0.0,-0.794515,0.645955,0.0,-1.72e-06,-2.12e-06,0.0,384399.8773,0.0,1.023969,Cruise,
333420,spacecraft,167184.8203,284281.8231,441.805,0.770917,1.224741,-0.014839,-1.08e-05,-1.716e-05,2.1e-07,329798.5965,76596.0231,1.447247,Cruise,
333480,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
333480,moon,242445.0529,298301.2941,0.0,-0.794618,0.645828,0.0,-1.72e-06,-2.12e-06,0.0,384399.8773,0.0,1.023969,Cruise,
333480,spacecraft,167231.0571,284355.2786,440.915,0.770269,1.223712,-0.014826,-1.081e-05,-1.717e-05,2.1e-07,329885.3518,76497.3543,1.44603,Cruise,
333540,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
333540,moon,242397.3727,298340.0399,0.0,-0.794722,0.645701,0.0,-1.72e-06,-2.12e-06,0.0,384399.8773,0.0,1.023969,Cruise,
333540,spacecraft,167277.2549,284428.6723,440.0258,0.76962,1.222681,-0.014814,-1.081e-05,-1.718e-05,2.1e-07,329972.0341,76398.7312,1.444813,Cruise,
333600,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
333600,moon,242349.6863,298378.7782,0.0,-0.794825,0.645574,0.0,-1.72e-06,-2.12e-06,0.0,384399.8773,0.0,1.023969,Cruise,
333600,spacecraft,167323.4139,284502.0042,439.1373,0.768971,1.22165,-0.014802,-1.082e-05,-1.719e-05,2.1e-07,330058.6434,76300.1539,1.443594,Cruise,
333660,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
333660,moon,242301.9937,298417.5088,0.0,-0.794928,0.645447,0.0,-1.72e-06,-2.12e-06,0.0,384399.8773,0.0,1.023969,Cruise,
333660,spacecraft,167369.5339,284575.2741,438.2496,0.768322,1.220618,-0.014789,-1.083e-05,-1.72e-05,2.1e-07,330145.1796,76201.6225,1.442375,Cruise,
333720,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
333720,moon,242254.2949,298456.2318,0.0,-0.795031,0.64532,0.0,-1.72e-06,-2.12e-06,0.0,384399.8773,0.0,1.023969,Cruise,
333720,spacecraft,167415.6149,284648.4822,437.3626,0.767672,1.219586,-0.014777,-1.083e-05,-1.721e-05,2.1e-07,330231.6427,76103.137,1.441155,Cruise,
333780,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
333780,moon,242206.5899,298494.9472,0.0,-0.795134,0.645193,0.0,-1.72e-06,-2.12e-06,0.0,384399.8773,0.0,1.023969,Cruise,
333780,spacecraft,167461.6569,284721.6283,436.4763,0.767021,1.218552,-0.014764,-1.084e-05,-1.722e-05,2.1e-07,330318.0326,76004.6973,1.439934,Cruise,
333840,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
333840,moon,242158.8788,298533.6549,0.0,-0.795237,0.645066,0.0,-1.72e-06,-2.12e-06,0.0,384399.8773,0.0,1.023969,Cruise,
333840,spacecraft,167507.6599,284794.7123,435.5908,0.766371,1.217519,-0.014751,-1.085e-05,-1.723e-05,2.1e-07,330404.3493,75906.3036,1.438712,Cruise,
333900,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
333900,moon,242111.1615,298572.355,0.0,-0.79534,0.644938,0.0,-1.72e-06,-2.12e-06,0.0,384399.8773,0.0,1.023969,Cruise,
333900,spacecraft,167553.6238,284867.7343,434.7061,0.76572,1.216484,-0.014739,-1.086e-05,-1.725e-05,2.1e-07,330490.5928,75807.9557,1.43749,Cruise,
333960,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
333960,moon,242063.438,298611.0475,0.0,-0.795443,0.644811,0.0,-1.72e-06,-2.12e-06,0.0,384399.8773,0.0,1.023969,Cruise,
333960,spacecraft,167599.5487,284940.6943,433.8221,0.765068,1.215449,-0.014726,-1.086e-05,-1.726e-05,2.1e-07,330576.7629,75709.6538,1.436267,Cruise,
334020,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
334020,moon,242015.7083,298649.7324,0.0,-0.795547,0.644684,0.0,-1.72e-06,-2.12e-06,0.0,384399.8773,0.0,1.023969,Cruise,
334020,spacecraft,167645.4344,285013.5921,432.9389,0.764416,1.214414,-0.014714,-1.087e-05,-1.727e-05,2.1e-07,330662.8597,75611.3978,1.435043,Cruise,
334080,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
334080,moon,241967.9724,298688.4096,0.0,-0.79565,0.644557,0.0,-1.72e-06,-2.12e-06,0.0,384399.8774,0.0,1.023969,Cruise,
334080,spacecraft,167691.281,285086.4278,432.0564,0.763764,1.213377,-0.014701,-1.088e-05,-1.728e-05,2.1e-07,330748.8832,75513.1878,1.433818,Cruise,
334140,earth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384400.0,0.0,Cruise,
